item_id,manage_number
2885212,EN014019
2885213,EN014020
2887696,EN014030
2888877,EN014035
1772282,ES007180
1774840,ES007238
2755721,ES010448
2761264,ES010455
2761317,ES010477
1590488,EX006240
2849418,EX013908
2856639,EX013931
2858267,EX013952
2859430,EX013966
2862806,EX013978
2862807,EX013979
2862937,EX013981
2863916,EX014005
2863917,EX014006
2864078,EX014010
2864295,EX014017
2864296,EX014018
2864297,EX014019
2864298,EX014020
2864299,EX014021
2864301,EX014023
2864302,EX014024
2864303,EX014025
2877613,EX014084
2879482,EX014090
2885062,EX014114
1702245,EZ007716
1799387,FA010017
1822859,FA010186
1733407,FH010842
1737504,FH010879
1788906,FH011493
1850130,FH012386
1959785,FH013721
2739674,FH021982
2826514,FH022759
2832157,FH022832
