item_id,manage_number
2866442,TU034824
2866443,TU034825
2866444,TU034826
2866492,YZ023157
2866565,WB030409
2866628,YV010060
2866632,WB030411
2866715,AX006077
2866726,A0079355
2866729,OW007619
2866736,CR023020
2866755,A0079361
2866756,A0079362
2866757,A0079363
2866758,A0079364
2866786,A0079379
2866818,XM004828
2866898,XH006671
2866909,XH006677
2866923,RY011877
2866924,RY011878
2866956,A0079414
2867005,PZ028620
2867006,BW008004
2867029,TW011996
2867030,TW011997
2867031,TW011998
2867032,TW011999
2867152,AD010086
2867283,WB030442
2867593,A0079567
2867674,BU006847
2867675,BU006848
2867676,BU006849
2867677,BU006850
2867678,BU006851
2867679,BU006852
2867680,BU006853
2867681,BU006854
2867700,GE017083
2867730,HX019622
2867770,A0079599
2867771,A0079600
2867773,A0079602
2867784,A0079603
2867785,A0079604
2867790,HX019624
2867791,HX019625
2867792,HX019626
2867867,XO007130
2867868,XO007131
2867869,XO007132
2867870,XO007133
2867871,XO007134
2867933,A0079638
2867944,AD010097
2868011,XH006694
2868018,XH006701
2868019,XH006702
2868109,YE009348
2868194,FH023296
2868209,A0079686
2868216,ZZ001710
2868274,TU034837
2868275,TU034838
2868481,YF009989
2868529,FU027146
2868530,FU027147
2868704,A0079840
2868718,BW008033
2868720,BW008035
2869562,ID019495
2869563,ID019496
2869564,ID019497
2869782,YA010556
2869828,MC017141
2869829,MC017142
2869830,MC017143
2869831,MC017144
2869832,MC017145
2869853,YD011301
2869904,YF010014
2869954,XB005587
2870000,OZ016071
2870002,RI007374
2870020,DV017851
2870272,ZZ001713
2870293,ZZ001714
2870330,AW007710
2870331,AW007711
2870389,A0080431
2870390,A0080432
2870480,VU007213
2870481,VU007214
2870513,AG008456
2870514,AG008457
2870515,AG008458
2870516,AG008459
2870519,A0080484
2870678,XT003055
2870679,XT003056
2870754,A0080536
2870756,A0080538
2870848,EN013947
2870914,A0080578
2871023,RI007380
2871030,BZ006972
2871049,XA007193
2871050,XA007194
2871057,A0080632
2871113,AG008478
2871172,ZZ001716
2871463,A0080723
2871464,A0080724
2871465,A0080725
2871469,OZ016087
2871489,YV010081
2871490,YV010082
2871793,A0080812
2871815,OU006625
2871817,OU006627
2871864,RV008296
2872045,A0080855
2872079,XP005417
2872194,A0080898
2872226,A0080919
2872229,A0080922
2872294,PG027661
2872296,PG027663
2872297,PG027664
2872452,GN018699
2872750,XY007182
2872755,A0081084
2872834,A0081102
2872857,YZ023255
2872873,YZ023257
2872875,YZ023259
2872876,YZ023260
2872877,YZ023261
2872919,AC007565
2872993,FU027198
2872996,BU006896
2872997,BU006897
2872998,BU006898
2872999,BU006899
2873011,FN015983
2873012,FN015984
2873027,BU006900
2873028,BU006901
2873031,BU006904
2873034,YZ023264
2873035,YZ023265
2873036,YZ023266
2873037,YZ023267
2873057,BU006905
2873058,BU006906
2873061,BU006909
2873092,BU006910
2873095,BU006913
2873096,BU006914
2873097,BU006915
2873098,BU006916
2873128,BU006917
2873130,BU006919
2873131,BU006920
2873132,BU006921
2873270,TU034872
2873271,TU034873
2873382,NP017797
2873405,RV008308
2873406,RV008309
2873560,WB030505
2873561,WB030506
2873562,WB030507
2873593,AI010300
2873670,YZ023324
2873691,YV010110
2873769,XI006047
2873770,XI006048
2873821,VX007076
2873828,YZ023342
2873856,YZ023347
2873982,HV019001
2873983,HV019002
2873984,HV019003
2873985,HV019004
2874049,MC017173
2874050,MC017174
2874064,PG027683
2874065,PG027684
2874108,A0081373
2874181,NP017803
2874324,YD011336
2874434,IA019957
2874561,RV008314
2874725,XI006049
2874835,GM015718
2874836,GM015719
2874849,YZ023348
2874910,A0081578
2875025,YV010129
2875143,FU027258
2875164,PI022337
2875213,DV017917
2875217,DV017921
2875303,A0081647
2875367,PO020257
2875368,PO020258
2875374,A0081669
2875477,A0081688
2875504,YY005193
2875604,A0081718
2875606,A0081720
2875668,YD011361
2875735,BW008076
2875887,A0081816
2876049,YZ023368
2876050,YZ023369
2876082,A0081866
2876144,EN013975
2876265,YF010062
2876266,YF010063
2876269,VO004359
2876384,KJ015349
2876661,WZ086131
2876971,XB005643
2876988,AW007741
2876989,AW007742
2876999,A0082123
2877003,AC007588
2877107,A0082178
2877183,A0082215
2877195,AG008512
2877196,AG008513
2877377,A0082287
2877451,IW017078
2877469,VU007281
2877622,XJ005310
2877642,TW012140
2877643,TW012141
2877700,A0082373
2877831,CR023055
2877832,CR023056
2877833,CR023057
2877834,CR023058
2877908,AC007603
2877920,PZ028651
2877921,PZ028652
2877930,BW008102
2877931,BW008103
2878031,IU015822
2878056,HX019735
2878105,A0082478
2878145,CR023061
2878175,FU027302
2878190,PG027727
2878402,A0082589
2878408,A0082594
2878409,A0082595
2878410,A0082596
2878412,A0082598
2878414,A0082600
2878495,A0082625
2878582,A0082649
2878583,A0082650
2878630,A0082671
2878631,A0082672
2878632,A0082673
2878639,AI010367
2878645,A0082682
2878650,A0082685
2878745,A0082716
2878819,A0082747
2878820,A0082748
2878821,A0082749
2879034,PX013872
2879139,IY015979
2879216,BZ007001
2879339,PG027783
2879389,AC007608
2879414,A0082951
2879420,BZ007005
2879454,WP009743
2879477,A0082968
2879534,AI010398
2879809,WA011539
2879810,WA011540
2879964,XH006786
2879965,XH006787
2879966,ID019542
2879967,ID019543
2879968,ID019544
2880060,A0083147
2880114,FH023466
2880160,HV019030
2880162,HV019032
2880163,HV019033
2880238,RT011812
2880239,RT011813
2880253,AH007938
2880257,A0083210
2880258,A0083211
2880260,A0083213
2880263,XO007317
2880269,RZ007156
2880375,AH007940
2880389,BU006995
2880390,BU006996
2880392,BU006998
2880405,DD020347
2880444,DD020349
2880445,DD020350
2880834,WZ086138
2880835,WZ086139
2880836,WZ086140
2880837,WZ086141
2880840,WZ086144
2881009,WZ086208
