item_id,manage_number
2883137,RT011885
2883154,A0083959
2883158,HX019765
2883160,BJ008615
2883161,BJ008616
2883187,BY006989
2883202,YZ023455
2883216,BW008134
2883217,BW008135
2883246,XH006808
2883249,OU006811
2883252,WP009785
2883271,RT011889
2883274,XJ005336
2883275,XJ005337
2883276,XJ005338
2883277,XJ005339
2883287,BZ007040
2883288,BZ007041
2883295,A0083995
2883297,A0083997
2883298,A0083998
2883300,A0083999
2883301,A0084000
2883302,A0084001
2883337,RU008739
2883395,EF017948
2883398,XO007341
2883411,WP009786
2883455,BW008137
2883471,XV005411
2883472,XV005412
2883499,XJ005343
2883520,A0084069
2883521,A0084070
2883522,A0084071
2883523,A0084072
2883524,OZ016161
2883525,OZ016162
2883526,OZ016163
2883558,NP017850
2883559,NP017851
2883574,A0084079
2883575,A0084080
2883576,DJ013923
2883577,DJ013924
2883578,DJ013925
2883579,DJ013926
2883592,ID019589
2883594,ID019591
2883628,AD010195
2883648,A0084091
2883694,PX013919
2883742,YF010112
2883786,HV019070
2883795,SU016225
2883796,SU016226
2883798,AW007798
2883807,A0084135
2883814,SU016233
2883817,YV010158
2883823,MC017207
2883833,A0084139
2883834,A0084140
2883844,RX009024
2883847,PZ028672
2883855,GJ021559
2883870,TU035062
2883871,TU035063
2883872,TU035064
2883873,TU035065
2883874,TU035066
2883875,TU035067
2883876,TU035068
2883877,EF017953
2883901,A0084160
2883902,A0084161
2883918,A0084166
2883933,BW008142
2883944,XV005414
2883945,YV010159
2883962,VO004383
2883963,AG008573
2884018,XW003756
2884041,PG027816
2884054,A0084213
2884055,A0084214
2884084,A0084235
2884104,A0084238
2884105,A0084239
2884106,A0084240
2884119,FN016072
2884120,FN016073
2884121,FN016074
2884155,A0084256
2884156,A0084257
2884172,MC017211
2884190,GE017193
2884194,A0084270
2884198,DV017971
2884199,DV017972
2884205,MC017212
2884206,MC017213
2884221,A0084274
2884222,A0084275
2884224,A0084277
2884234,A0084287
2884236,A0084289
2884237,A0084290
2884238,A0084291
2884243,A0084296
2884248,HX019775
2884249,HX019776
2884250,HX019777
2884251,HX019778
2884252,HX019779
2884253,HX019780
2884279,SU016244
2884281,SU016246
2884287,GE017199
2884288,GE017200
2884300,A0084313
2884327,A0084319
2884330,A0084322
2884331,A0084323
2884339,A0084331
2884340,A0084332
2884347,EX014099
2884348,EX014100
2884349,EX014101
2884352,EX014104
2884353,EX014105
2884355,EX014107
2884391,VO004385
2884392,VO004386
2884393,VO004387
2884403,BW008150
2884442,AX006158
2884475,EE012659
2884498,A0084376
2884500,A0084378
2884501,A0084379
2884560,BJ008631
2884561,BJ008632
2884562,BJ008633
2884579,VM006622
2884627,OU006833
2884641,YZ023476
2884643,A0084425
2884651,TW012191
2884677,FP018700
2884678,FP018701
2884682,EX014109
2884686,YF010136
2884692,A0084440
2884693,ID019598
2884694,ID019599
2884695,TU035070
2884700,A0084441
2884725,HZ016503
2884727,XI006133
2884741,A0084451
2884748,A0084454
2884751,FU027378
2884807,XH006815
2884821,WP009801
2884823,YZ023480
2884824,YZ023481
2884838,A0084494
2884839,A0084495
2884840,A0084496
2884865,A0084518
2884866,YA010699
2884874,A0084521
2884884,A0084529
2884886,A0084531
2884891,YA010700
2884892,XO007353
2884897,A0084537
2884908,PP007854
2884920,OW007685
2884922,DV017975
2884935,TM023884
2884941,A0084548
2884942,A0084549
2884943,A0084550
2884944,A0084551
2884946,XI006134
2884957,XH006826
2884958,A0084552
2884959,A0084553
2884970,RT011910
2884979,HV019077
2884993,MC017218
2884999,PG027825
2885000,PG027826
2885001,PG027827
2885002,PG027828
2885003,PG027829
2885004,PG027830
2885005,PG027831
2885006,PG027832
2885007,PG027833
2885008,PG027834
2885009,PG027835
2885010,PG027836
2885011,PG027837
2885012,PG027838
2885013,PG027839
2885014,PG027840
2885016,DV017976
2885020,YA010705
2885021,YA010706
2885022,YA010707
2885023,YA010708
2885024,YA010709
2885025,YA010710
2885026,YA010711
2885027,YA010712
2885028,YA010713
2885029,YA010714
2885030,YA010715
2885031,GG012483
2885033,RY011983
2885049,A0084581
2885064,EX014116
2885065,EX014117
2885066,TW012198
2885074,A0084599
2885077,TW012199
2885121,ID019614
2885125,AD010202
2885128,BW008172
2885129,BW008173
2885130,BW008174
2885131,BW008175
2885132,BW008176
2885156,TW012200
2885187,A0084619
2885190,PG027841
2885222,AI010447
2885229,YP013445
2885239,DB016627
2885240,PA020154
2885247,YZ023487
2885248,YZ023488
2885249,YZ023489
2885261,A0084628
2885271,YZ023495
2885272,YZ023496
2885301,A0084642
2885302,A0084643
2885313,AY005706
2885314,AY005707
2885316,A0084650
2885322,AD010212
2885383,A0084680
2885384,A0084681
2885385,A0084682
2885388,A0084684
2885392,OU006837
2885430,AI010455
2885431,A0084694
2885432,A0084695
2885449,XG005366
2885459,VM006631
2885477,A0084708
2885506,DP005788
2885507,DP005789
2885508,DP005790
2885509,DP005791
2885531,CR023160
2885534,VU007407
2885559,BV007736
2885963,DB016629
2885964,DB016630
2885965,DB016631
2885966,DB016632
2885968,DB016634
2885972,DB016638
2885973,DB016639
2885975,YV010166
2885976,A0084858
2885977,A0084859
2885978,A0084860
2885979,A0084861
2885980,A0084862
2885982,A0084864
2886009,OU006859
2886010,OU006860
2886013,OU006863
2886014,OU006864
2886072,A0084888
2886086,BJ008643
2886091,A0084893
2886105,AD010214
2886115,BU007085
2886116,BU007086
2886117,A0084898
2886118,A0084899
2886119,A0084900
2886139,A0084901
2886140,BV007738
2886151,RX009066
2886153,A0084903
2886186,VO004400
2886197,A0084918
2886205,XJ005355
2886214,A0084925
2886220,FP018709
2886248,PG027866
2886275,A0084940
2886287,A0084952
2886288,A0084953
2886292,AD010216
2886293,AD010217
2886294,AD010218
2886314,A0084955
2886315,A0084956
2886316,A0084957
2886317,A0084958
2886327,AY005710
2886361,PG027891
2886362,PG027892
2886363,PG027893
2886364,PG027894
2886365,PG027895
2886366,PG027896
2886367,PG027897
2886368,PG027898
2886372,PG027902
2886373,PG027903
2886374,PG027904
2886380,A0084980
2886382,IW017143
2886383,IW017144
2886385,IW017146
2886394,XB005700
2886395,XB005701
2886399,BV007751
2886402,FN016087
2886410,A0084987
2886421,EN014027
2886426,A0084991
2886427,A0084992
2886428,A0084993
2886429,A0084994
2886462,OW007689
2886463,OW007690
2886464,CR023170
2886492,A0085001
2886495,PG027905
2886496,PG027906
2886497,PG027907
2886498,PG027908
2886499,PG027909
2886500,PG027910
2886501,PG027911
2886502,PG027912
2886503,PG027913
2886504,PG027914
2886505,PG027915
2886506,PG027916
2886507,PG027917
2886508,PG027918
2886509,PG027919
2886510,PG027920
2886511,PG027921
2886512,PG027922
2886516,A0085006
2886520,A0085010
2886541,EX014126
2886542,EX014127
2886555,WB030547
2886562,XH006834
2886578,A0085045
2886579,A0085046
2886581,FU027411
2886596,A0085049
2886597,A0085050
2886598,A0085051
2886603,A0085053
2886615,TW012219
2886640,A0085071
2886646,PG027923
2886655,WB030559
2886656,WB030560
2886666,EF017964
2886667,EF017965
2886685,A0085089
2886686,A0085090
2886696,A0085092
2886697,A0085093
2886723,A0085102
2886724,A0085103
2886725,A0085104
2886741,TU035092
2886780,AH007951
2886790,TU035093
2886799,A0085124
2886828,A0085127
2886830,FH023563
2886851,AC007648
2886883,A0085139
2886884,A0085140
2886885,A0085141
2886886,A0085142
2886887,A0085143
2886888,A0085144
2886892,A0085148
2886899,WA011617
2886900,WA011618
2886901,WA011619
2886905,AC007650
2886929,YZ023546
2886958,AD010222
2886974,BJ008646
2886981,PA020157
2886982,PA020158
2886983,PA020159
2887011,EX014130
2887039,WB030567
2887069,VO004406
2887070,VO004407
2887071,VO004408
2887082,XP005523
2887083,XP005524
2887084,XP005525
2887097,A0085190
2887114,A0085204
2887115,A0085205
2887116,A0085206
2887117,A0085207
2887118,A0085208
2887128,NU024850
2887156,A0085211
2887157,A0085212
2887184,PI022370
2887185,PI022371
2887186,PI022372
2887187,PI022373
2887188,PI022374
2887189,PI022375
2887190,PI022376
2887220,FH023584
2887244,FH023601
2887288,PG027930
2887289,PG027931
2887290,PG027932
2887350,A0085265
2887351,A0085266
2887352,A0085267
2887353,A0085268
2887356,A0085271
2887362,A0085277
2887364,XG005380
2887365,XG005381
2887366,AH007956
2887367,AH007957
2887368,XG005382
2887376,XG005384
2887378,EX014134
2887379,EX014135
2887413,XS004607
2887414,XS004608
2887417,XS004611
2887420,XS004614
2887477,A0085303
2887498,NU024851
2887512,FP018723
2887520,GJ021585
2887521,GJ021586
2887537,YC012242
2887552,BU007089
2887561,RV008414
2887580,A0085334
2887583,A0085337
2887599,VO004409
2887623,A0085352
2887626,YZ023562
2887645,NU024853
2887646,NU024854
2887653,YZ023565
2887675,A0085364
2887679,A0085366
2887681,YZ023568
2887682,YZ023569
2887708,AW007808
2887724,A0085376
2887725,A0085377
2887728,FR018996
2887729,FR018997
2887730,FR018998
2887731,YY005255
2887732,YY005256
2887733,YY005257
2887763,PH018435
2887764,PH018436
2887773,A0085388
2887786,A0085391
2887817,PG027936
2887826,A0085404
2887836,HV019099
2887858,A0085416
2887863,A0085418
2887876,A0085422
2887881,FH023612
2887882,FH023613
2887883,FH023614
2887884,FH023615
2887885,FH023616
2887931,OZ016192
2887932,OZ016193
2887973,A0085444
2887974,A0085445
2887976,A0085447
2887977,A0085448
2887979,A0085450
2887980,A0085451
2887982,A0085453
2887991,PG027941
2887993,VO004413
2888002,AI010465
2888007,FP018730
2888036,A0085472
2888049,HV019101
2888050,HV019102
2888051,HV019103
2888107,YE009516
2888127,GE017269
2888130,A0085496
2888131,A0085497
2888132,A0085498
2888133,A0085499
2888136,YA010728
2888142,YE009523
2888152,A0085507
2888153,A0085508
2888163,XH006924
2888173,XB005725
2888182,AY005718
2888183,AY005719
2888184,AY005720
2888223,A0085520
2888236,WB030569
2888237,WB030570
2888244,WB030572
2888247,A0085524
2888248,A0085525
2888261,TM023895
2888271,AI010476
2888275,MC017245
2888306,AC007706
2888335,A0085548
2888367,A0085552
2888371,BY006996
2888372,BY006997
2888373,BY006998
2888375,BY007000
2888376,BY007001
2888378,BY007003
2888383,BY007008
2888384,BY007009
2888394,PF021644
2888440,HV019105
2888452,XG005407
2888453,XG005408
2888454,XG005409
2888457,VX007228
2888459,BW008186
2888473,YC012252
2888474,OW007708
2888492,A0085605
2888522,AG008608
2888530,XM005042
2888531,A0085615
2888534,VX007229
2888542,A0085622
2888543,A0085623
2888544,A0085624
2888545,A0085625
2888547,A0085627
2888548,A0085628
2888549,A0085629
2888550,SU016279
2888551,SU016280
2888553,SU016282
2888555,SU016284
2888558,SU016287
2888583,VX007230
2888584,VX007231
2888586,A0085631
2888593,VX007233
2888594,VX007234
2888612,A0085638
2888614,A0085640
2888619,A0085645
2888623,A0085647
2888625,BZ007053
2888636,A0085654
2888639,IW017160
2888659,A0085659
2888668,BZ007055
2888671,RY011993
2888686,AI010481
2888687,YC012253
2888698,OW007715
2888699,OW007716
2888700,OW007717
2888701,OW007718
2888708,RT011926
2888709,RT011927
2888711,A0085670
2888723,A0085682
2888724,DP005827
2888725,DP005828
2888728,YY005264
2888729,YY005265
2888730,YY005266
2888731,YY005267
2888732,YY005268
2888744,RT011929
2888745,RT011930
2888767,A0085694
2888781,XH006944
2888799,YY005269
2888800,YY005270
2888805,YY005275
2888818,RT011931
2888836,AC007708
2888850,VX007272
2888851,VX007273
2888861,A0085728
2888865,SD015474
2888887,YF010180
2888903,A0085751
2888904,A0085752
2888952,BZ007056
2888956,YY005278
2888957,YY005279
2888958,YY005280
2889006,NU024867
2889017,NU024870
2889091,OU006888
2889094,CS011741
2889095,CS011742
2889100,OU006889
2889101,OU006890
2889103,AI010487
2889104,AI010488
2889131,PG027958
2889135,RY011997
2889169,TU035105
2889190,TU035107
2889226,DU014041
2889229,DU014044
2889247,PA020176
2889248,PA020177
2889255,TU035114
2889294,OU006901
2889295,OU006902
2889301,DP005831
2889321,YE009532
2889322,YE009533
2889326,IY016105
2889327,IY016106
2889328,IY016107
2889335,YE009534
2889336,YE009535
2889337,YE009536
2889355,VU007437
2889357,VU007439
2889359,GM015770
2889360,GM015771
2889361,GM015772
2889364,A0085886
2889370,RX009070
2889430,TU035124
2889445,DP005832
2889466,AI010492
2889476,AI010494
2889477,PG027966
2889478,PG027967
2889485,A0085921
2889505,IY016114
2889506,IY016115
2889517,A0085932
2889518,A0085933
2889542,FU027450
2889550,AD010234
2889557,MC017273
2889559,MC017275
2889562,XJ005358
2889574,IY016121
2889585,A0085949
2889588,A0085952
2889590,A0085954
2889591,A0085955
2889592,A0085956
2889594,A0085958
2889598,TW012223
2889599,VU007443
2889618,VO004420
2889629,WP009819
2889630,WP009820
2889635,WP009825
2889647,XA007303
2889649,A0085971
2889650,A0085972
2889655,A0085975
2889659,YD011413
2889660,YD011414
2889679,BZ007063
2889680,BZ007064
2889683,A0085981
2889697,OW007724
2889703,A0085990
2889733,CR023175
2889734,A0085999
2889735,A0086000
2889751,A0086009
2889753,WB030589
2889755,YY005295
2889760,XS004633
2889765,YD011419
2889800,TW012225
2889815,A0086033
2889816,A0086034
2889817,A0086035
2889822,A0086037
2889836,AD010239
2889840,AD010240
2889862,A0086058
2889880,DB016643
2889883,A0086060
2889901,EN014056
2889910,FH023633
2889934,A0086074
2889968,YZ023574
2889998,FH023637
2889999,FH023638
2890012,RX009079
2890046,AG008645
2890074,GN018754
2890075,OW007725
2890082,TW012228
2890083,XI006137
2890084,HN005711
2890098,RX009080
2890120,EF017970
2890121,EF017971
2890139,PG027983
2890140,PG027984
2890142,EF017973
2890153,RY012004
2890158,A0086142
2890159,CS011747
2890161,CS011749
2890162,CS011750
2890164,A0086144
2890165,A0086145
2890166,A0086146
2890167,A0086147
2890182,RY012007
2890193,YP013494
2890203,WB030599
2890205,WB030601
2890227,YP013497
2890233,SD015493
2890257,XA007307
2890258,XA007308
2890277,XO007377
2890278,XO007378
2890279,XO007379
2890280,XO007380
2890316,AD010241
2890317,AD010242
2890335,A0086194
2890340,A0086196
2890343,DD020402
2890345,DD020404
2890346,RI007513
2890347,RI007514
2890348,RI007515
2890351,RI007518
2890382,PG028003
2890400,A0086220
2890401,A0086221
2890402,A0086222
2890403,A0086223
2890406,A0086226
2890414,A0086227
2890420,A0086232
2890427,A0086239
2890428,A0086240
2890429,A0086241
2890430,A0086242
2890447,AD010251
2890452,XO007390
2890466,A0086252
2890494,YP013506
2890495,YP013507
2890501,A0086258
2890504,ID019633
2890505,ID019634
2890548,A0086276
2890549,A0086277
2890550,A0086278
2890557,VX007295
2890560,VX007298
2890564,GG012501
2890575,A0086283
2890580,A0086288
2890587,A0086295
2890630,VX007305
2890633,VX007308
2890643,BZ007069
2890644,A0086304
2890647,DD020406
2890674,FH023670
2890692,VX007309
2890698,VX007315
2890699,VX007316
2890700,YY005302
2890701,YY005303
2890702,YY005304
2890703,YY005305
2890705,YY005307
2890706,YY005308
2890707,YY005309
2890708,YY005310
2890712,A0086320
2890718,VX007322
2890751,HN005712
2890893,HN005726
2890932,FU027454
2890933,RT011946
2890998,CS011754
2890999,CS011755
2891000,CS011756
2891001,CS011757
2891002,CS011758
2891037,TW012237
2891107,YZ023592
2891108,YZ023593
2891117,YZ023602
2891161,AG008657
2891163,AG008659
2891185,OU006906
2891287,A0086440
2891288,A0086441
2891289,A0086442
2891330,HN005729
2891332,HN005731
2891419,YZ023612
2891420,YZ023613
2891421,YZ023614
2891606,YZ023622
2891607,YZ023623
2891628,A0086540
2891700,RT011955
2891701,FU027461
2891771,YD011445
2891772,YD011446
2891773,YD011447
2891807,FU027465
2891808,FU027466
2892075,ZZ001755
2892412,FU027480
